id,questionusageid,slot,behaviour,questionid,variant,maxmark,minfraction,maxfraction,flagged,questionsummary,rightanswer,responsesummary,timemodified,category,parent,name,questiontext,questiontextformat,generalfeedback,generalfeedbackformat,defaultmark,penalty,qtype,length,stamp,version,hidden,timecreated,createdby,modifiedby,idnumber
424,242,1,deferredfeedback,424,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is NOT a social media tool?
: Facebook
; GitHub
; Snapchat
; Twitter
","GitHub
",,1605775374,51,0,Q01,"<p>Which of the following is <strong>NOT</strong> a social media tool?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+Z4gsFU,assessment.accelerate-people.co.uk+201119084254+HdqxLx,0,1605775374,5,5,
425,242,2,deferredfeedback,425,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is a feature of diagnosing digital problems?
: Look at previous cases and history of faults.
; Physical or virtual examination of the product
; Testing functionality
; All of the above
","All of the above
",,1605775374,51,0,Q02,"<p>Which of the following is a feature of diagnosing digital problems?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+FbPRtH,assessment.accelerate-people.co.uk+201119084254+gqEc5M,0,1605775374,5,5,
426,242,3,deferredfeedback,426,1,1.0000000,0.0000000,1.0000000,0,"Which of the following is GOOD password management?
: Save your password to your PC so you do not lose it
; Change your password regularly
; Use one single strong password for all uses
; Always use a simple password you can remember
","Change your password regularly
",,1605775374,51,0,Q03,"<p>Which of the following is <strong>good</strong> password management?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+ZMyN2h,assessment.accelerate-people.co.uk+201119084254+Pqm0Fn,0,1605775374,5,5,
427,242,4,deferredfeedback,427,1,1.0000000,0.0000000,1.0000000,0,"What does CMS stand for?
: Content messaging system
; Customer messaging system
; Content management system
; Computer management system
","Content management system
",,1605775374,51,0,Q04,"<p>What does CMS stand for?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+TURQ1G,assessment.accelerate-people.co.uk+201119084254+25moBH,0,1605775374,5,5,
428,242,5,deferredfeedback,428,1,1.0000000,0.0000000,1.0000000,0,"Which of the following Digital Channels are BEST used to communicate with different audiences?
: Presentation Software
; Email
; Twitter
; Zero level channel
","Email
",,1605775374,51,0,Q05,"<p>Which of the following Digital Channels are <strong>Best</strong> used to communicate with different audiences?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+RiyUyN,assessment.accelerate-people.co.uk+201119084254+iFDvMu,0,1605775374,5,5,
429,242,6,deferredfeedback,429,1,1.0000000,0.0000000,1.0000000,0,"Which of the following would you use a CRM system for?
: Recording Customer Sales information
; Recording Financial information
; Recording HR information
; Recording Management information
","Recording Customer Sales information
",,1605775374,51,0,Q06,"<p>Which of the following would you use a CRM system for?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+cqGLjk,assessment.accelerate-people.co.uk+201119084254+jgAIfh,0,1605775374,5,5,
430,242,7,deferredfeedback,430,1,1.0000000,0.0000000,1.0000000,0,"When supporting a customer which of the following is BEST practice?
: Maintain communication and inform the customer of the outcome once completed
; Only inform the customer when the task is complete and log the completion
; Do not communicate with the customer throughout the task
; Only communicate with the customer as you log outcomes
","Maintain communication and inform the customer of the outcome once completed
",,1605775374,51,0,Q07,"<p>When supporting a customer which of the following is <strong>BEST</strong> practice?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+ZHjIz6,assessment.accelerate-people.co.uk+201119084254+HWoN7d,0,1605775374,5,5,
431,242,8,deferredfeedback,431,1,1.0000000,0.0000000,1.0000000,0,"Which of the following SHOULD form part of an organisations code of ethics?
: By an organisation to respond to complaints
; For organisations to inform their strategic decisions
; To guide the organisation in its decisions, programs, and policies
; To guide an organisations recruitment strategy
","To guide the organisation in its decisions, programs, and policies
",,1605775374,51,0,Q08,"<p>Which of the following <strong>should</strong> form part of an organisations code of ethics?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+4RmtAN,assessment.accelerate-people.co.uk+201119084254+ofNsbX,0,1605775374,5,5,
432,242,9,deferredfeedback,432,1,1.0000000,0.0000000,1.0000000,0,"When would you MOST likely escalate a problem?
: When you cannot find the answer on the internet
; After trying to resolve the problem and you have exhausted all possible solutions
; When it is time to go home and the problem is not solved
; When it is something you have never encountered before
","After trying to resolve the problem and you have exhausted all possible solutions
",,1605775374,51,0,Q09,"<p>When would you <strong>Most</strong> likely escalate a problem?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+RFXmnH,assessment.accelerate-people.co.uk+201119084254+W64asZ,0,1605775374,5,5,
433,242,10,deferredfeedback,433,1,1.0000000,0.0000000,1.0000000,0,"Which of the following methods is BEST suited to coach or support external users with a fault?
: Send them the technical / manufactures documents
; Email their line manager to let them know they need training
; Create a simple user guide
; Send them an email and try to explain what they need to do
","Create a simple user guide
",,1605775374,51,0,Q10,"<p>Which of the following methods is BEST suited to coach or support external users with a fault?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+CHyTHU,assessment.accelerate-people.co.uk+201119084254+DbjiPN,0,1605775374,5,5,
439,245,1,deferredfeedback,439,1,1.0000000,0.0000000,1.0000000,0,"Dashboards, charts, and graphs are common software features used to visualise what?
: Data
; Text
; Videos
; Images
","Data
",,1607963364,58,0,Q05,"<p>Dashboards, charts, and graphs are common software features used to visualise what?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214162924+QVULH0,assessment.accelerate-people.co.uk+201214162924+jjNT4f,0,1607963364,4,4,
441,245,2,deferredfeedback,441,1,1.0000000,0.0000000,1.0000000,0,"Which software application is more likely to be used when editing or creating a file with a .JPEG file extension?
: PowerBi
; PowerPoint
; Tableau
; Photoshop
","Photoshop
",,1607963364,58,0,Q07,"<p>Which software application is more likely to be used when editing or creating a file with a .JPEG file extension?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214162924+nlBAQ5,assessment.accelerate-people.co.uk+201214162924+ogH1pa,0,1607963364,4,4,
438,245,3,deferredfeedback,438,1,1.0000000,0.0000000,1.0000000,0,"Which of these software products is not commonly used to analyse data?
: Excel
; Tableau
; PowerPoint
; PowerBi
","PowerPoint
",,1607963364,58,0,Q04,"<p>Which of these software products is not commonly used to analyse data?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214162924+WXFKUd,assessment.accelerate-people.co.uk+201214162924+7HOklv,0,1607963364,4,4,
446,245,4,deferredfeedback,446,1,1.0000000,0.0000000,1.0000000,0,"SharePoint is what type of digital information system?
: CIM
; CMS
; CTO
; CRM
","CMS
",,1607965424,59,0,Q04,"<p>SharePoint is what type of digital information system?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214170344+AeO0KQ,assessment.accelerate-people.co.uk+201214170344+YKvtKP,0,1607965424,4,4,
443,245,5,deferredfeedback,443,1,1.0000000,0.0000000,1.0000000,0,"Which of these platforms is routinely used to securely share internal company information with employees?
: CTO
; Internet
; CRM
; Intranet
","Intranet
",,1607965424,59,0,Q01,"<p>Which of these platforms is routinely used to securely share internal company information with employees?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214170344+Iwooel,assessment.accelerate-people.co.uk+201214170344+f2GSV7,0,1607965424,4,4,
452,245,6,deferredfeedback,452,1,1.0000000,0.0000000,1.0000000,0,"A member of staff is trying to connect their laptop to a TV screen to deliver a presentation, however their laptop only has VGA connection. What type of adaptor are they mostly likely to need?
: VGA to USB Type C
; VGA to USB Type B
; VGA to RJ45
; VGA to HDMI
","VGA to HDMI
",,1607967185,60,0,Q05,"<p>A member of staff is trying to connect their laptop to a TV screen to deliver a presentation, however their laptop only has VGA connection.  What type of adaptor are they mostly likely to need?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214173305+D6xrwT,assessment.accelerate-people.co.uk+201214173305+dnPopp,0,1607967185,4,4,
451,245,7,deferredfeedback,451,1,1.0000000,0.0000000,1.0000000,0,"When a member of staff is in the office and trying to connect to the Company network via a cabled connection rather than Wi-Fi they will need which type of cable?
: Ethernet
; HDMI
; USB
; VGA
","Ethernet
",,1607967185,60,0,Q04,"<p>When a member of staff is in the office and trying to connect to the Company network via a cabled connection rather than Wi-Fi they will need which type of cable?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214173305+TpOVol,assessment.accelerate-people.co.uk+201214173305+KVBEMi,0,1607967185,4,4,
453,245,8,deferredfeedback,453,1,1.0000000,0.0000000,1.0000000,0,"Which test should typically be carried out every 12 months to ensure that portable electrical appliances used in an office environment are safe?
: Vulnerability
; PEA
; PEN
; PAT
","PAT
",,1607967185,60,0,Q06,"<p>Which test should typically be carried out every 12 months to ensure that portable electrical appliances used in an office environment are safe?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214173305+LUPe1z,assessment.accelerate-people.co.uk+201214173305+5Wbx8E,0,1607967185,4,4,
455,245,9,deferredfeedback,455,1,1.0000000,0.0000000,1.0000000,0,"A daily scrum is a common ceremony associated with Agile projects, what is it also known as?
: Meet-up
; Retrospective
; Stand-up
; Review
","Stand-up
",,1607967988,61,0,Q02,"<p>A daily scrum is a common ceremony associated with Agile projects, what is it also known as?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214174628+gzWuOf,assessment.accelerate-people.co.uk+201214174628+DNfaW0,0,1607967988,4,4,
457,245,10,deferredfeedback,457,1,1.0000000,0.0000000,1.0000000,0,"The practice of Continuous Innovation and Continuous Development is most closely linked to which software development practice?
: DevOps
; Waterfall
; Project Management
; V-Model
","DevOps
",,1607967988,61,0,Q04,"<p>The practice of Continuous Innovation and Continuous Development is most closely linked to which software development practice?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214174628+7CY9go,assessment.accelerate-people.co.uk+201214174628+SVEJM2,0,1607967988,4,4,
460,245,11,deferredfeedback,460,1,1.0000000,0.0000000,1.0000000,0,"A person working in a Human Resources department may utilise which digital technology to perform their role?
: Performance and marketing software
; Time-off management and accounting software
; Payroll and marketing software
; Performance and time-off management software
","Performance and time-off management software
",,1607968950,62,0,Q02,"<p>A person working in a Human Resources department may utilise which digital technology to perform their role?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214180230+3JiwGX,assessment.accelerate-people.co.uk+201214180230+YctUyZ,0,1607968950,4,4,
463,245,12,deferredfeedback,463,1,1.0000000,0.0000000,1.0000000,0,"A person working in Sales & Marketing is most likely to depend on which digital technology to perform their role?
: Project management software
; Instant messaging software
; Campaign management software
; Time-off management software
","Campaign management software
",,1607968950,62,0,Q05,"<p>A person working in Sales &amp; Marketing is most likely to depend on which digital technology to perform their role?</p>",1,,1,1.0000000,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214180230+XzR1Uo,assessment.accelerate-people.co.uk+201214180230+c75MK2,0,1607968950,4,4,
